Time,Date,Computer Name,User Agent String,IP Address,Source IP,URL,Action,Bytes Sent,Bytes Received
13:33:56,10/19/2024,Workstation-007,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,98.20.152.169,10.10.10.188,https://diaz.net/,Allowed,55574,81065
13:16:05,10/19/2024,Workstation-002,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",135.192.25.16,10.10.10.186,https://www.rodriguez-mcguire.org/,Blocked,43481,52357
13:19:18,10/20/2024,Workstation-004,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,36.38.236.78,10.10.10.32,https://www.lyons.com/,Blocked,63577,30645
13:04:02,10/19/2024,Workstation-005,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,218.43.84.146,10.10.10.66,http://www.lawrence-ward.biz/,Blocked,12959,29420
13:13:00,10/20/2024,Workstation-005,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",4.141.89.155,10.10.10.27,http://sullivan.com/,Allowed,15413,99125
13:45:09,10/19/2024,Workstation-007,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",137.149.229.114,10.10.10.26,http://www.king.com/,Allowed,34390,39189
13:18:27,10/18/2024,Workstation-006,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",160.188.243.156,10.10.10.172,https://deleon.net/,Blocked,14749,85439
13:48:48,10/18/2024,Workstation-002,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,174.189.27.166,10.10.10.196,https://www.williams.org/,Allowed,57567,47024
13:23:51,10/18/2024,Workstation-009,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",147.156.142.212,10.10.10.164,https://www.jackson-smith.com/,Allowed,29104,21803
13:08:21,10/18/2024,Workstation-009,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,174.252.155.12,10.10.10.97,http://www.wilson-matthews.com/,Blocked,35657,3294
13:49:43,10/19/2024,Workstation-007,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,204.246.185.206,10.10.10.178,http://www.greer.com/,Blocked,82917,85119
13:22:31,10/18/2024,Workstation-004,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",153.219.198.131,10.10.10.70,https://weber.biz/,Allowed,33926,29251
13:06:52,10/20/2024,Workstation-008,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,169.149.17.64,10.10.10.147,https://fox.info/,Blocked,48553,30065
13:22:43,10/18/2024,Workstation-006,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",123.75.183.125,10.10.10.208,https://harrison.net/,Blocked,4330,14005
13:46:46,10/19/2024,Workstation-010,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",135.1.25.126,10.10.10.214,https://www.schaefer-dougherty.com/,Allowed,7915,34307
13:25:32,10/20/2024,Workstation-010,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",128.135.139.90,10.10.10.16,http://ball.com/,Allowed,54216,73331
13:05:34,10/19/2024,Workstation-002,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",161.175.114.217,10.10.10.213,http://www.burns-nash.info/,Allowed,86588,81185
13:28:27,10/20/2024,Workstation-006,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",219.55.247.142,10.10.10.11,https://www.vincent-smith.org/,Allowed,78974,40009
13:06:18,10/20/2024,Workstation-007,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,78.121.36.76,10.10.10.20,http://peters.com/,Allowed,23681,25657
13:40:31,10/18/2024,Workstation-001,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",74.56.115.242,10.10.10.211,http://weaver.net/,Blocked,14986,76714
13:44:56,10/20/2024,Workstation-001,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",79.104.28.176,10.10.10.250,https://marsh.net/,Blocked,3561,14644
13:55:42,10/18/2024,Workstation-002,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,65.88.197.182,10.10.10.17,https://payne-cowan.com/,Allowed,80654,72089
13:29:14,10/20/2024,Workstation-007,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",140.229.140.152,10.10.10.89,http://www.frank-jordan.net/,Blocked,79305,65444
13:48:24,10/20/2024,Workstation-008,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",18.45.110.108,10.10.10.144,http://www.porter-hall.com/,Blocked,30180,60015
13:05:48,10/19/2024,Workstation-007,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,172.88.16.112,10.10.10.87,http://perry-bowers.com/,Blocked,43414,68439
13:39:35,10/20/2024,Workstation-001,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",157.156.56.221,10.10.10.123,https://williamson.com/,Blocked,75162,2932
13:54:49,10/18/2024,Workstation-009,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",217.3.76.18,10.10.10.245,http://www.harris.com/,Allowed,83828,64980
13:23:30,10/18/2024,Workstation-004,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",141.95.53.124,10.10.10.114,https://www.ball.net/,Blocked,40864,85597
13:34:04,10/18/2024,Workstation-004,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",49.116.41.76,10.10.10.8,http://www.williams.com/,Blocked,61639,69318
13:01:37,10/19/2024,Workstation-001,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",72.151.216.154,10.10.10.128,http://www.miller-gonzalez.com/,Allowed,72970,5614
13:16:45,10/19/2024,Workstation-004,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",198.130.251.80,10.10.10.140,http://murphy.com/,Allowed,28970,46214
13:25:17,10/18/2024,Workstation-008,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",75.95.255.156,10.10.10.253,http://www.elliott.net/,Allowed,71633,45360
13:24:12,10/18/2024,Workstation-001,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,221.224.123.191,10.10.10.202,http://www.stewart.com/,Allowed,59754,25891
13:05:31,10/20/2024,Workstation-004,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,16.204.220.158,10.10.10.52,https://www.kramer.com/,Blocked,74524,24099
13:08:50,10/19/2024,Workstation-006,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",118.170.15.114,10.10.10.36,https://www.porter.com/,Allowed,60605,27443
13:48:53,10/20/2024,Workstation-008,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",94.185.126.88,10.10.10.160,http://www.horne.org/,Allowed,15883,83161
13:46:14,10/19/2024,Workstation-008,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",162.77.56.230,10.10.10.10,http://richards.com/,Allowed,93005,93729
13:05:29,10/18/2024,Workstation-004,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",9.87.66.94,10.10.10.69,https://kramer.biz/,Blocked,52134,78894
13:48:38,10/20/2024,Workstation-004,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,223.125.113.249,10.10.10.91,https://thomas.net/,Blocked,28415,71515
13:17:04,10/19/2024,Workstation-008,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",29.43.45.205,10.10.10.114,https://www.ward.org/,Allowed,40018,17181
13:10:17,10/20/2024,Workstation-005,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,171.93.24.123,10.10.10.24,https://mata.info/,Blocked,55264,16761
13:10:07,10/20/2024,Workstation-001,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",41.107.2.235,10.10.10.233,http://www.campbell.com/,Blocked,66304,3445
13:40:39,10/20/2024,Workstation-008,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",124.223.158.200,10.10.10.153,https://wilson-robinson.org/,Blocked,82321,7580
13:33:57,10/19/2024,Workstation-006,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",26.74.224.188,10.10.10.23,https://www.brown-whitney.com/,Blocked,80799,90149
13:30:00,10/20/2024,Workstation-001,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",199.201.157.183,10.10.10.130,https://www.irwin.com/,Blocked,15154,43048
13:06:59,10/20/2024,Workstation-001,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,12.239.70.102,10.10.10.98,https://clark-franco.org/,Allowed,78673,85034
13:01:12,10/18/2024,Workstation-002,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",44.95.189.240,10.10.10.120,https://www.duncan-ray.com/,Allowed,78609,40430
13:06:45,10/19/2024,Workstation-008,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",140.147.5.118,10.10.10.66,http://michael.org/,Blocked,23094,48027
13:03:23,10/18/2024,Workstation-007,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",207.55.59.116,10.10.10.183,http://www.knox.com/,Blocked,15226,29617
13:15:41,10/18/2024,Workstation-002,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",113.60.226.162,10.10.10.64,https://www.hobbs.biz/,Allowed,84928,10768
13:04:57,10/19/2024,Workstation-006,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",78.78.94.63,10.10.10.19,https://long.com/,Allowed,6464,46412
13:35:50,10/19/2024,Workstation-008,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",191.194.130.228,10.10.10.27,https://ward-bowman.com/,Blocked,84025,14909
13:51:24,10/20/2024,Workstation-003,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",29.119.209.93,10.10.10.180,http://reed-fuentes.org/,Allowed,68733,92511
13:00:21,10/18/2024,Workstation-006,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,28.76.228.16,10.10.10.254,https://chavez.com/,Allowed,30240,46176
13:26:27,10/19/2024,Workstation-004,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,54.191.214.12,10.10.10.27,http://taylor-sutton.com/,Blocked,8110,50697
13:24:03,10/18/2024,Workstation-004,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,199.114.42.37,10.10.10.172,http://jones.com/,Blocked,53513,33103
13:25:43,10/19/2024,Workstation-010,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,199.171.23.139,10.10.10.116,https://cook-greene.com/,Blocked,88519,90607
13:05:58,10/19/2024,Workstation-005,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",95.40.95.120,10.10.10.13,https://www.gilbert-sanchez.com/,Blocked,96405,19616
13:00:17,10/20/2024,Workstation-005,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,60.16.122.17,10.10.10.112,http://www.carter.com/,Blocked,13789,89896
13:21:21,10/19/2024,Workstation-005,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",59.156.50.54,10.10.10.199,https://www.huff.org/,Allowed,57108,43091
13:35:17,10/18/2024,Workstation-008,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",99.199.43.23,10.10.10.41,https://www.leach.com/,Blocked,20806,46671
13:07:59,10/19/2024,Workstation-002,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",216.162.58.166,10.10.10.80,http://www.brown.com/,Allowed,83419,93074
13:01:25,10/19/2024,Workstation-006,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",24.74.128.202,10.10.10.167,https://ross.net/,Allowed,47625,45053
13:33:59,10/19/2024,Workstation-010,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",57.198.48.119,10.10.10.250,http://carey.net/,Allowed,64514,37323
13:04:15,10/18/2024,Workstation-009,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",154.109.140.240,10.10.10.53,http://www.lewis.info/,Blocked,25285,73823
13:45:06,10/20/2024,Workstation-010,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,126.18.42.217,10.10.10.217,http://clark.com/,Blocked,1066,52962
13:44:24,10/20/2024,Workstation-005,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",149.171.226.101,10.10.10.140,http://www.phillips-black.org/,Blocked,68454,40235
13:10:28,10/18/2024,Workstation-010,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,5.213.123.195,10.10.10.181,https://meyer-johnson.com/,Blocked,16746,46280
13:20:53,10/20/2024,Workstation-010,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",208.213.128.151,10.10.10.225,http://www.ashley.com/,Blocked,50765,56287
13:54:44,10/18/2024,Workstation-003,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,223.124.229.230,10.10.10.50,http://vincent.biz/,Blocked,33686,90206
13:22:20,10/18/2024,Workstation-009,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",81.220.85.101,10.10.10.67,https://allen.net/,Blocked,16806,37720
13:10:00,10/20/2024,Workstation-010,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",101.68.233.212,10.10.10.86,https://graves.com/,Blocked,41293,49581
13:49:08,10/19/2024,Workstation-001,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",29.147.166.250,10.10.10.113,http://www.burnett.com/,Allowed,86712,56320
13:33:36,10/18/2024,Workstation-005,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,95.131.254.225,10.10.10.58,http://www.jackson.org/,Allowed,3759,50353
13:51:20,10/20/2024,Workstation-008,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",1.143.218.0,10.10.10.24,https://www.pham.biz/,Allowed,32440,57715
13:10:01,10/19/2024,Workstation-001,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,156.101.199.113,10.10.10.211,https://leonard.com/,Blocked,6619,71611
13:10:37,10/20/2024,Workstation-004,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",24.64.146.69,10.10.10.131,http://keller.com/,Allowed,92462,96625
13:46:09,10/20/2024,Workstation-009,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,210.6.206.96,10.10.10.31,https://www.farmer.com/,Blocked,60420,72352
13:55:12,10/20/2024,Workstation-005,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",84.103.95.123,10.10.10.45,https://montoya.com/,Allowed,19988,41279
13:56:17,10/19/2024,Workstation-007,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,115.139.230.53,10.10.10.191,http://duran.com/,Blocked,10954,6058
13:38:32,10/18/2024,Workstation-002,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",128.142.235.234,10.10.10.66,https://mcgee.com/,Blocked,1725,65643
13:27:10,10/20/2024,Workstation-009,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",23.160.167.166,10.10.10.45,https://www.cline.biz/,Blocked,34352,15129
13:24:22,10/19/2024,Workstation-003,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",132.198.245.238,10.10.10.97,http://norman.com/,Blocked,8997,33204
13:36:29,10/20/2024,Workstation-005,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",141.58.59.48,10.10.10.65,https://skinner.com/,Allowed,46771,64085
13:14:54,10/20/2024,Workstation-010,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,25.137.254.216,10.10.10.90,http://www.leon.biz/,Allowed,45304,65145
13:09:15,10/20/2024,Workstation-005,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",24.163.51.227,10.10.10.114,http://garcia.info/,Blocked,70423,2340
13:29:22,10/20/2024,Workstation-001,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",130.80.253.75,10.10.10.210,http://www.martinez.net/,Allowed,58717,29419
13:01:32,10/18/2024,Workstation-005,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",84.240.194.131,10.10.10.230,https://www.dennis.com/,Blocked,44648,88547
13:15:39,10/20/2024,Workstation-007,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,119.192.22.110,10.10.10.69,http://lee-castillo.net/,Allowed,82410,13933
13:13:41,10/18/2024,Workstation-001,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",158.56.222.99,10.10.10.15,https://colon-shepherd.info/,Allowed,39320,47842
13:29:47,10/18/2024,Workstation-009,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",123.66.136.108,10.10.10.43,http://cunningham.com/,Allowed,54707,69213
13:41:23,10/19/2024,Workstation-002,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",3.11.53.189,10.10.10.79,https://www.anderson.net/,Allowed,75304,7616
13:24:47,10/19/2024,Workstation-003,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",205.176.60.21,10.10.10.104,http://roberts.com/,Allowed,26769,40621
13:11:32,10/20/2024,Workstation-007,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",210.129.69.57,10.10.10.20,https://crawford-powell.com/,Allowed,63050,88156
13:39:36,10/19/2024,Workstation-008,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",81.94.108.30,10.10.10.74,https://www.potter.com/,Allowed,12524,42844
13:36:45,10/20/2024,Workstation-004,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",145.117.123.38,10.10.10.38,http://green.com/,Blocked,28774,79741
13:30:48,10/19/2024,Workstation-010,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,192.114.100.127,10.10.10.17,http://erickson-benson.com/,Allowed,23676,94392
13:52:47,10/20/2024,Workstation-010,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,210.97.151.134,10.10.10.219,https://orozco.com/,Blocked,34366,57111
13:21:31,10/18/2024,Workstation-006,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",104.163.23.58,10.10.10.215,https://www.mitchell.info/,Allowed,57871,8548
13:36:57,10/20/2024,Workstation-005,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",54.115.188.161,10.10.10.40,http://duarte-pratt.biz/,Blocked,86156,15427
13:48:46,10/20/2024,Workstation-005,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",205.225.176.129,10.10.10.78,http://www.watson.com/,Allowed,16373,66349
13:52:33,10/20/2024,Workstation-005,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",143.217.42.69,10.10.10.28,https://gentry.biz/,Blocked,88475,39016
13:02:41,10/18/2024,Workstation-008,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,45.38.140.180,10.10.10.105,http://www.russell.com/,Blocked,48059,94011
13:12:29,10/20/2024,Workstation-005,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",70.227.174.194,10.10.10.110,http://roach.com/,Allowed,96876,74617
13:11:40,10/20/2024,Workstation-006,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,3.196.220.138,10.10.10.158,http://www.dixon-solis.com/,Allowed,23110,50274
13:40:40,10/18/2024,Workstation-002,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",43.215.45.36,10.10.10.246,https://www.scott.com/,Allowed,68305,44692
